"Price
",Store,Drug Name,Form,Dosage,Quantity,Label Override,Zip/Location,Method,"User-Agent
"
6.22,Walmart,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
7.67,Membership warehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.37
9.12,Walgreens,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.38
9.12,"Community, a Walgreens Pharmacy",lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.39
11.64,CVS Pharmacy,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.40
11.64,Target (CSV),lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.41
12,HealthWarehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Online,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.42
6.22,Walmart,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.36
7.67,Membership warehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.37
9.12,Walgreens,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.38
9.12,"Community, a Walgreens Pharmacy",lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.39
11.64,CVS Pharmacy,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.40
11.64,Target (CSV),lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.41
12,HealthWarehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Online,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.67 Safari/537.42
6.22,Walmart,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.0
7.67,Membership warehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.1
9.12,Walgreens,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.2
9.12,"Community, a Walgreens Pharmacy",lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.3
11.64,CVS Pharmacy,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.4
11.64,Target (CSV),lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.5
12,HealthWarehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Online,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101  Firefox/28.6
6.22,Walmart,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.0
7.67,Membership warehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.1
9.12,Walgreens,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.2
9.12,"Community, a Walgreens Pharmacy",lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.3
11.64,CVS Pharmacy,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.4
11.64,Target (CSV),lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.5
12,HealthWarehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Online,Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.6
6.22,Walmart,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.27
7.67,Membership warehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.28
9.12,Walgreens,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.29
9.12,"Community, a Walgreens Pharmacy",lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.30
11.64,CVS Pharmacy,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.31
11.64,Target (CSV),lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.32
12,HealthWarehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Online,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; ja-jp) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.33
6.22,Walmart,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
7.67,Membership warehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.37
9.12,Walgreens,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Discount,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.38
9.12,"Community, a Walgreens Pharmacy",lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.39
11.64,CVS Pharmacy,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.40
11.64,Target (CSV),lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Coupon,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.41
12,HealthWarehouse,lipitor,tablet,20mg,60,Lipitor,"Chicago, IL",Online,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.42
